elapsed time,timestamp,topic,value
35.776,1784035659.697000000,/ekf/latency_ms.data,3.306
35.973,1784035659.894000000,/ekf/latency_ms.data,3.417
36.147,1784035660.068000000,/ekf/latency_ms.data,5.561
36.326,1784035660.247000000,/ekf/latency_ms.data,3.291
36.506,1784035660.427000000,/ekf/latency_ms.data,8.15
36.676,1784035660.597000000,/ekf/latency_ms.data,3.237
36.878,1784035660.799000000,/ekf/latency_ms.data,2.966
37.06,1784035660.981000000,/ekf/latency_ms.data,4.838
37.23,1784035661.151000000,/ekf/latency_ms.data,3.99
37.427,1784035661.348000000,/ekf/latency_ms.data,3.596
37.595,1784035661.516000000,/ekf/latency_ms.data,3.059
37.808,1784035661.729000000,/ekf/latency_ms.data,8.243
37.993,1784035661.914000000,/ekf/latency_ms.data,4.533
38.159,1784035662.080000000,/ekf/latency_ms.data,4.037
38.341,1784035662.262000000,/ekf/latency_ms.data,7.976
38.514,1784035662.435000000,/ekf/latency_ms.data,3.532
38.678,1784035662.599000000,/ekf/latency_ms.data,4.39
38.883,1784035662.804000000,/ekf/latency_ms.data,6.956
39.049,1784035662.970000000,/ekf/latency_ms.data,3.92
39.246,1784035663.167000000,/ekf/latency_ms.data,3.144
39.417,1784035663.338000000,/ekf/latency_ms.data,8.581
39.64,1784035663.561000000,/ekf/latency_ms.data,5.058
39.77,1784035663.691000000,/ekf/latency_ms.data,6.397
39.979,1784035663.900000000,/ekf/latency_ms.data,7.174
40.172,1784035664.093000000,/ekf/latency_ms.data,8.461
40.356,1784035664.277000000,/ekf/latency_ms.data,4.13
40.513,1784035664.434000000,/ekf/latency_ms.data,3.532
40.702,1784035664.623000000,/ekf/latency_ms.data,3.635
40.861,1784035664.782000000,/ekf/latency_ms.data,2.918
41.064,1784035664.985000000,/ekf/latency_ms.data,4.283
41.233,1784035665.154000000,/ekf/latency_ms.data,3.36
41.419,1784035665.340000000,/ekf/latency_ms.data,2.911
41.636,1784035665.557000000,/ekf/latency_ms.data,2.309
41.845,1784035665.766000000,/ekf/latency_ms.data,3.148
41.961,1784035665.882000000,/ekf/latency_ms.data,3.077
42.163,1784035666.084000000,/ekf/latency_ms.data,3.023
42.319,1784035666.240000000,/ekf/latency_ms.data,4.3
42.547,1784035666.468000000,/ekf/latency_ms.data,2.762
42.697,1784035666.618000000,/ekf/latency_ms.data,2.651
42.85,1784035666.771000000,/ekf/latency_ms.data,2.821
43.078,1784035666.999000000,/ekf/latency_ms.data,2.819
43.221,1784035667.142000000,/ekf/latency_ms.data,2.383
43.416,1784035667.337000000,/ekf/latency_ms.data,3.474
43.609,1784035667.530000000,/ekf/latency_ms.data,3.298
43.79,1784035667.711000000,/ekf/latency_ms.data,3.148
43.976,1784035667.897000000,/ekf/latency_ms.data,10.083
44.148,1784035668.069000000,/ekf/latency_ms.data,8.831
44.376,1784035668.297000000,/ekf/latency_ms.data,3.804
44.544,1784035668.465000000,/ekf/latency_ms.data,11.196
44.74,1784035668.661000000,/ekf/latency_ms.data,4.747
44.88,1784035668.801000000,/ekf/latency_ms.data,6.271
45.037,1784035668.958000000,/ekf/latency_ms.data,3.028
45.226,1784035669.147000000,/ekf/latency_ms.data,3.058
45.42,1784035669.341000000,/ekf/latency_ms.data,3.822
45.623,1784035669.544000000,/ekf/latency_ms.data,3.578
45.776,1784035669.697000000,/ekf/latency_ms.data,4.066
45.954,1784035669.875000000,/ekf/latency_ms.data,4.533
46.163,1784035670.084000000,/ekf/latency_ms.data,10.246
46.311,1784035670.232000000,/ekf/latency_ms.data,3.253
46.537,1784035670.458000000,/ekf/latency_ms.data,3.41
46.72,1784035670.641000000,/ekf/latency_ms.data,3.351
46.862,1784035670.783000000,/ekf/latency_ms.data,3.739
47.074,1784035670.995000000,/ekf/latency_ms.data,3.704
47.252,1784035671.173000000,/ekf/latency_ms.data,3.517
47.426,1784035671.347000000,/ekf/latency_ms.data,3.575
47.626,1784035671.547000000,/ekf/latency_ms.data,3.608
47.785,1784035671.706000000,/ekf/latency_ms.data,3.669
47.979,1784035671.900000000,/ekf/latency_ms.data,2.938
48.182,1784035672.103000000,/ekf/latency_ms.data,3.879
48.318,1784035672.239000000,/ekf/latency_ms.data,3.853
48.523,1784035672.444000000,/ekf/latency_ms.data,3.973
48.699,1784035672.620000000,/ekf/latency_ms.data,3.879
48.904,1784035672.825000000,/ekf/latency_ms.data,3.596
49.101,1784035673.022000000,/ekf/latency_ms.data,4.46
49.244,1784035673.165000000,/ekf/latency_ms.data,3.784
49.439,1784035673.360000000,/ekf/latency_ms.data,9.597
49.62,1784035673.541000000,/ekf/latency_ms.data,16.482
49.777,1784035673.698000000,/ekf/latency_ms.data,7.092
49.946,1784035673.867000000,/ekf/latency_ms.data,4.266
50.126,1784035674.047000000,/ekf/latency_ms.data,3.722
50.329,1784035674.250000000,/ekf/latency_ms.data,5.162
50.502,1784035674.423000000,/ekf/latency_ms.data,3.218
50.675,1784035674.596000000,/ekf/latency_ms.data,5.044
50.899,1784035674.820000000,/ekf/latency_ms.data,4.272
51.088,1784035675.009000000,/ekf/latency_ms.data,4.243
51.235,1784035675.156000000,/ekf/latency_ms.data,3.954
51.44,1784035675.361000000,/ekf/latency_ms.data,3.736
51.646,1784035675.567000000,/ekf/latency_ms.data,4.721
51.805,1784035675.726000000,/ekf/latency_ms.data,3.939
51.991,1784035675.912000000,/ekf/latency_ms.data,4.387
52.125,1784035676.046000000,/ekf/latency_ms.data,3.881
52.331,1784035676.252000000,/ekf/latency_ms.data,4.388
52.54,1784035676.461000000,/ekf/latency_ms.data,3.721
52.698,1784035676.619000000,/ekf/latency_ms.data,4.934
52.946,1784035676.867000000,/ekf/latency_ms.data,5.209
53.095,1784035677.016000000,/ekf/latency_ms.data,5.856
53.244,1784035677.165000000,/ekf/latency_ms.data,4.605
53.447,1784035677.368000000,/ekf/latency_ms.data,4.878
53.578,1784035677.499000000,/ekf/latency_ms.data,4.306
53.781,1784035677.702000000,/ekf/latency_ms.data,3.666
53.976,1784035677.897000000,/ekf/latency_ms.data,5.457
54.164,1784035678.085000000,/ekf/latency_ms.data,4.215
54.337,1784035678.258000000,/ekf/latency_ms.data,4.281
54.514,1784035678.435000000,/ekf/latency_ms.data,4.736
54.685,1784035678.606000000,/ekf/latency_ms.data,4.19
54.857,1784035678.778000000,/ekf/latency_ms.data,5.039
55.073,1784035678.994000000,/ekf/latency_ms.data,5.13
55.308,1784035679.229000000,/ekf/latency_ms.data,4.365
55.448,1784035679.369000000,/ekf/latency_ms.data,4.628
55.617,1784035679.538000000,/ekf/latency_ms.data,4.516
55.8,1784035679.721000000,/ekf/latency_ms.data,4.814
55.957,1784035679.878000000,/ekf/latency_ms.data,4.975
56.15,1784035680.071000000,/ekf/latency_ms.data,4.522
56.332,1784035680.253000000,/ekf/latency_ms.data,5.308
56.543,1784035680.464000000,/ekf/latency_ms.data,4.804
56.693,1784035680.614000000,/ekf/latency_ms.data,4.532
56.898,1784035680.819000000,/ekf/latency_ms.data,3.687
57.099,1784035681.020000000,/ekf/latency_ms.data,3.956
57.247,1784035681.168000000,/ekf/latency_ms.data,4.325
57.432,1784035681.353000000,/ekf/latency_ms.data,3.017
57.62,1784035681.541000000,/ekf/latency_ms.data,3.431
57.818,1784035681.739000000,/ekf/latency_ms.data,23.349
58.002,1784035681.923000000,/ekf/latency_ms.data,5.235
58.155,1784035682.076000000,/ekf/latency_ms.data,9.798
58.345,1784035682.266000000,/ekf/latency_ms.data,2.778
58.54,1784035682.461000000,/ekf/latency_ms.data,3.546
58.724,1784035682.645000000,/ekf/latency_ms.data,8.639
58.909,1784035682.830000000,/ekf/latency_ms.data,5.914
59.139,1784035683.060000000,/ekf/latency_ms.data,2.763
59.268,1784035683.189000000,/ekf/latency_ms.data,4.968
59.488,1784035683.409000000,/ekf/latency_ms.data,5.318
59.652,1784035683.573000000,/ekf/latency_ms.data,3.277
59.833,1784035683.754000000,/ekf/latency_ms.data,2.991
59.981,1784035683.902000000,/ekf/latency_ms.data,4.488
60.176,1784035684.097000000,/ekf/latency_ms.data,3.702
60.345,1784035684.266000000,/ekf/latency_ms.data,3.519
60.499,1784035684.420000000,/ekf/latency_ms.data,4.45
60.722,1784035684.643000000,/ekf/latency_ms.data,3.336
60.862,1784035684.783000000,/ekf/latency_ms.data,3.824
61.124,1784035685.045000000,/ekf/latency_ms.data,3.112
61.235,1784035685.156000000,/ekf/latency_ms.data,3.669
61.456,1784035685.377000000,/ekf/latency_ms.data,3.864
61.634,1784035685.555000000,/ekf/latency_ms.data,3.17
61.799,1784035685.720000000,/ekf/latency_ms.data,4.026
61.995,1784035685.916000000,/ekf/latency_ms.data,3.203
62.157,1784035686.078000000,/ekf/latency_ms.data,3.32
62.345,1784035686.266000000,/ekf/latency_ms.data,3.953
62.538,1784035686.459000000,/ekf/latency_ms.data,3.289
62.728,1784035686.649000000,/ekf/latency_ms.data,3.225
62.934,1784035686.855000000,/ekf/latency_ms.data,3.778
63.12,1784035687.041000000,/ekf/latency_ms.data,4.37
63.243,1784035687.164000000,/ekf/latency_ms.data,4.023
63.47,1784035687.391000000,/ekf/latency_ms.data,3.232
63.64,1784035687.561000000,/ekf/latency_ms.data,2.961
63.782,1784035687.703000000,/ekf/latency_ms.data,12.583
64,1784035687.921000000,/ekf/latency_ms.data,6.587
64.183,1784035688.104000000,/ekf/latency_ms.data,5.329
64.336,1784035688.257000000,/ekf/latency_ms.data,4.941
64.554,1784035688.475000000,/ekf/latency_ms.data,4.036
64.688,1784035688.609000000,/ekf/latency_ms.data,4.273
64.907,1784035688.828000000,/ekf/latency_ms.data,4.618
