elapsed time,timestamp,topic,value
36.964,1783987604.629000000,/ekf/latency_ms.data,2.928
37.164,1783987604.829000000,/ekf/latency_ms.data,2.02
37.33,1783987604.995000000,/ekf/latency_ms.data,1.207
37.535,1783987605.200000000,/ekf/latency_ms.data,3.736
37.75,1783987605.415000000,/ekf/latency_ms.data,1.373
37.955,1783987605.620000000,/ekf/latency_ms.data,3.096
38.106,1783987605.771000000,/ekf/latency_ms.data,1.466
38.349,1783987606.014000000,/ekf/latency_ms.data,2.005
38.51,1783987606.175000000,/ekf/latency_ms.data,1.275
38.709,1783987606.374000000,/ekf/latency_ms.data,3.384
38.901,1783987606.566000000,/ekf/latency_ms.data,1.722
39.124,1783987606.789000000,/ekf/latency_ms.data,1.531
39.308,1783987606.973000000,/ekf/latency_ms.data,1.342
39.489,1783987607.154000000,/ekf/latency_ms.data,1.901
39.653,1783987607.318000000,/ekf/latency_ms.data,1.235
39.859,1783987607.524000000,/ekf/latency_ms.data,2.619
40.067,1783987607.732000000,/ekf/latency_ms.data,1.485
40.249,1783987607.914000000,/ekf/latency_ms.data,3.13
40.402,1783987608.067000000,/ekf/latency_ms.data,2.725
40.651,1783987608.316000000,/ekf/latency_ms.data,4.842
40.808,1783987608.473000000,/ekf/latency_ms.data,1.818
41.01,1783987608.675000000,/ekf/latency_ms.data,3.4
41.235,1783987608.900000000,/ekf/latency_ms.data,1.735
41.425,1783987609.090000000,/ekf/latency_ms.data,4.621
41.599,1783987609.264000000,/ekf/latency_ms.data,4.359
41.825,1783987609.490000000,/ekf/latency_ms.data,3.594
42.004,1783987609.669000000,/ekf/latency_ms.data,5.877
42.201,1783987609.866000000,/ekf/latency_ms.data,2.687
42.332,1783987609.997000000,/ekf/latency_ms.data,1.597
42.58,1783987610.245000000,/ekf/latency_ms.data,1.876
42.749,1783987610.414000000,/ekf/latency_ms.data,5.317
42.946,1783987610.611000000,/ekf/latency_ms.data,5.218
43.14,1783987610.805000000,/ekf/latency_ms.data,2.785
43.363,1783987611.028000000,/ekf/latency_ms.data,2.058
43.567,1783987611.232000000,/ekf/latency_ms.data,2.24
43.714,1783987611.379000000,/ekf/latency_ms.data,1.912
43.9,1783987611.565000000,/ekf/latency_ms.data,3.505
44.104,1783987611.769000000,/ekf/latency_ms.data,2.426
44.296,1783987611.961000000,/ekf/latency_ms.data,2.113
44.525,1783987612.190000000,/ekf/latency_ms.data,1.768
44.691,1783987612.356000000,/ekf/latency_ms.data,4.755
44.884,1783987612.549000000,/ekf/latency_ms.data,3.735
45.071,1783987612.736000000,/ekf/latency_ms.data,4.177
45.254,1783987612.919000000,/ekf/latency_ms.data,1.672
45.438,1783987613.103000000,/ekf/latency_ms.data,8.699
45.685,1783987613.350000000,/ekf/latency_ms.data,6.125
45.795,1783987613.460000000,/ekf/latency_ms.data,2.369
46.052,1783987613.717000000,/ekf/latency_ms.data,4.807
46.221,1783987613.886000000,/ekf/latency_ms.data,2.75
46.445,1783987614.110000000,/ekf/latency_ms.data,9.113
46.619,1783987614.284000000,/ekf/latency_ms.data,6.593
46.835,1783987614.500000000,/ekf/latency_ms.data,2.936
47.078,1783987614.743000000,/ekf/latency_ms.data,2.31
47.194,1783987614.859000000,/ekf/latency_ms.data,4.897
47.408,1783987615.073000000,/ekf/latency_ms.data,2.637
47.61,1783987615.275000000,/ekf/latency_ms.data,6.155
47.801,1783987615.466000000,/ekf/latency_ms.data,4.114
48.001,1783987615.666000000,/ekf/latency_ms.data,3.581
48.172,1783987615.837000000,/ekf/latency_ms.data,6.397
48.377,1783987616.042000000,/ekf/latency_ms.data,6.104
48.555,1783987616.220000000,/ekf/latency_ms.data,2.846
48.701,1783987616.366000000,/ekf/latency_ms.data,4.162
48.905,1783987616.570000000,/ekf/latency_ms.data,2.739
49.189,1783987616.854000000,/ekf/latency_ms.data,29.282
49.336,1783987617.001000000,/ekf/latency_ms.data,3.029
49.526,1783987617.191000000,/ekf/latency_ms.data,4.078
49.731,1783987617.396000000,/ekf/latency_ms.data,2.757
49.859,1783987617.524000000,/ekf/latency_ms.data,2.961
50.083,1783987617.748000000,/ekf/latency_ms.data,2.801
50.28,1783987617.945000000,/ekf/latency_ms.data,6.336
50.509,1783987618.174000000,/ekf/latency_ms.data,5.779
50.648,1783987618.313000000,/ekf/latency_ms.data,3.178
50.837,1783987618.502000000,/ekf/latency_ms.data,2.478
51.091,1783987618.756000000,/ekf/latency_ms.data,3.149
51.295,1783987618.960000000,/ekf/latency_ms.data,2.619
51.44,1783987619.105000000,/ekf/latency_ms.data,3.543
51.638,1783987619.303000000,/ekf/latency_ms.data,2.545
51.792,1783987619.457000000,/ekf/latency_ms.data,2.796
52.084,1783987619.749000000,/ekf/latency_ms.data,3.176
52.213,1783987619.878000000,/ekf/latency_ms.data,3.097
52.477,1783987620.142000000,/ekf/latency_ms.data,6.602
52.652,1783987620.317000000,/ekf/latency_ms.data,5.872
52.796,1783987620.461000000,/ekf/latency_ms.data,2.78
52.998,1783987620.663000000,/ekf/latency_ms.data,3.067
53.186,1783987620.851000000,/ekf/latency_ms.data,3.447
53.337,1783987621.002000000,/ekf/latency_ms.data,6.19
53.57,1783987621.235000000,/ekf/latency_ms.data,3.519
53.758,1783987621.423000000,/ekf/latency_ms.data,2.904
53.944,1783987621.609000000,/ekf/latency_ms.data,3.463
54.167,1783987621.832000000,/ekf/latency_ms.data,3.217
54.369,1783987622.034000000,/ekf/latency_ms.data,5.898
54.571,1783987622.236000000,/ekf/latency_ms.data,3.201
54.746,1783987622.411000000,/ekf/latency_ms.data,2.763
54.982,1783987622.647000000,/ekf/latency_ms.data,7.165
55.154,1783987622.819000000,/ekf/latency_ms.data,3.874
55.322,1783987622.987000000,/ekf/latency_ms.data,5.332
55.556,1783987623.221000000,/ekf/latency_ms.data,6.072
55.739,1783987623.404000000,/ekf/latency_ms.data,7.216
55.921,1783987623.586000000,/ekf/latency_ms.data,9.771
56.096,1783987623.761000000,/ekf/latency_ms.data,8.699
56.324,1783987623.989000000,/ekf/latency_ms.data,4.11
56.496,1783987624.161000000,/ekf/latency_ms.data,4.099
56.667,1783987624.332000000,/ekf/latency_ms.data,4.828
56.931,1783987624.596000000,/ekf/latency_ms.data,8.92
57.072,1783987624.737000000,/ekf/latency_ms.data,6.514
57.276,1783987624.941000000,/ekf/latency_ms.data,8.231
57.423,1783987625.088000000,/ekf/latency_ms.data,8.035
